CUTOFF,POOL,LOANID,LIEN,ORIG BAL,CURR BAL,FOREBEAR_BAL,SRBAL,JRBAL,APPR VAL,PURCH PX,BPO DATE,BPO,BPO QS,BPO AGE,LTV(T),LTV(a),CLTV,SS FLAG,ORIG RATE,RATE,ORIG PMT,CURR PMT,ORIG DATE,FIRST DUE,PAID TO DATE,NEXT DUE,MAT DATE,OTERM,AGE,RTERM,ATERM,BALL FLAG,IO TERM,IO RTERM,IO FLAG,STATE,ZIP,CBSA,CBSA NAME,MARGIN,ARM_FLAG,FIRST_CAP,PERIODIC_CAP,LIFE_CAP,MAX_RATE,FLOOR_RATE,FIRST_RATE_CHANGE_DATE,FIRST_PI_CHANGE_DATE,MONTHS_TO_FIRST_ROL,NEXT_PI_CHG_DATE,ROLL_FREQ,ARM_LOOKBACK,PRODTYPE,LOAN_PURP,PROPTYPE,DOCTYPE,OCC,BK_FLAG,BK_TYPE,BK_DATE,FC_FLAG,FC_DATE,REO_FLAG,MOD_FLAG,MOD_AGE,STEP_RATE_LOAN,ORIG_FICO,CURR_FICO,CURR_FICO_DATE,BACK_RATIO,DQ,INDEX,PMTS1,PMTS3,PMTS6,PMTS12,MSLP,PAYSTRING,MI_PCT,MI_FLAG,MI_COMPANY,ESCROW_ADV,CORP_ADV,DQ_INT,STEP_DT_1,STEP_DT_2,STEP_DT_3,STEP_DT_4,STEP_DT_5,STEP_DT_6,STEP_DT_7,STEP_DT_8,STEP_DT_9,STEP_DT_10,STEP_RT_1,STEP_RT_2,STEP_RT_3,STEP_RT_4,STEP_RT_5,STEP_RT_6,STEP_RT_7,STEP_RT_8,STEP_RT_9,STEP_RT_10,PAL_BUCKET,RENTAL,RENTAL RATE,ALREADY RENTED?,TIME RENTED,FC STATUS,MAX FC DATE,MAX FC STAGE,TIME IN FC,TIME IN CURRENT STAGE,FC CREDIT,ACTIVE LOSS MIT,PAYHISTORY BUCKET,LOCATION,LISTED,PRA
08/31/2017,BAML $250MM Mixed - 2017.10,873415247,1,290000,59614.19,0,0,0,400000,0,09/23/2017,1199000,1139050,0,4.971992494,4.971992494,4.971992494,N,0,6.75,2566.24,1537.35,12/08/1993,02/01/1994,04/01/2017,05/01/2017,12/01/2020,323,283,40,323,N,0,0,N,NYD,11229,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,49,0,502,570,08/03/2017,,90,,,2,4,10,1,NOPQRSTUVWXYZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ00001000000011001000000000011010111122233332233334,0,N,,2711.64,1393.6,1341.319275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873417562,1,135000,72440.22,0,0,0,170000,170000,09/23/2017,225000,213750,0,32.19565333,32.19565333,32.19565333,N,0,3.68,898.16,679.9400024,04/08/1998,06/01/1998,05/01/2017,06/01/2017,05/01/2028,360,231,129,360,N,0,0,N,MI,48314,19820,Detroit-Warren-Dearborn MI,3,Y,3,2,13,13,1,,,,06/01/2018,12,,ARM,Purchase,Condo,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,568,550,08/23/2017,,60,TREAS 1Y,,2,3,9,1,001230123343455456789ABCD012234567123332334567812012121201000001010101010101010010000100000000000000000012223,0,N,,230.16,30,666.450024,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873426802,1,123500,110453.01,0,0,0,130000,130000,09/23/2017,85000,80750,0,129.9447176,129.9447176,129.9447176,N,0,2.125,770.11,395.2399902,11/26/2001,01/01/2002,05/01/2017,06/01/2017,07/01/2049,571,188,383,571,N,0,0,N,OH,45217,17140,Cincinnati OH-KY-IN,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,38,1,0,603,12/21/2016,,60,,,2,5,10,0,MNNOPQRSTUV0001111111222222222222233334563456789ABCDEFGHIJKLMNOPQRSTTT100000001001001111111111111122222222233,0,N,,225.56,2544.85,586.7816156,05/01/2019,05/01/2020,05/01/2021,,,,,,,,3.125,4.125,4.25,0,0,0,0,0,0,0,SUB_T1_H,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873438314,1,354500,253536.7,0,0,0,446000,443173,09/25/2017,342000,324900,0,74.13353801,74.13353801,74.13353801,N,0,5,1903.03,1854.819946,05/31/2005,07/01/2005,05/01/2017,06/01/2017,06/01/2035,360,146,214,360,N,0,0,N,VA,22485,,,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,87,1,554,504,08/03/2017,,60,,,2,3,9,1,1223345567888844567660000000000000000000000000000000000000000000000010000000000001000000000000000000010012223,0,N,,0,555,3169.20875,04/01/2017,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873444188,1,300000,244119.89,0,0,0,375000,0,09/25/2017,298900,283955,0,81.67276347,81.67276347,81.67276347,N,0,6.5,1896.2,1896.2,01/26/2006,03/01/2006,05/01/2017,06/01/2017,02/01/2036,360,138,222,360,N,0,0,N,NJ,7856,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,487,543,08/21/2017,,60,,,2,5,9,0,1110000000000000000000000001000000000000000000000100000000100000000000001000010011112210111121000111122332333,0,N,,82.85,105,3966.948213,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873445379,1,124500,104885.07,0,0,0,125000,125000,09/24/2017,56000,53200,0,187.2947679,187.2947679,187.2947679,N,0,6.375,776.72,776.72,05/10/2007,07/01/2007,05/01/2017,06/01/2017,06/01/2037,360,122,238,360,N,0,0,N,IL,60620,16980,Chicago-Naperville-Elgin IL-IN-WI,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,519,556,08/19/2017,,60,,,2,5,10,1,0000010101001001111111111111110000111111111101110111111122000000111100011111111111100000100000111121122222223,20,Y,Radian,1086.57,150,1671.605803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_H,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873463311,1,60000,23484.5,0,0,0,105000,0,09/25/2017,78000,74100,0,30.10833333,30.10833333,30.10833333,N,0,6.49,522.33,522.33,05/04/2004,06/04/2004,05/04/2017,06/04/2017,04/04/2020,191,159,32,191,N,0,0,N,NH,3445,28300,Keene NH,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,112,0,574,537,08/19/2017,,30,,,3,6,11,0,00011111220111100001112334400000000000000000000000000000001000000100000000000001122222223444400010000000000000000000000000000001111122222332,0,N,,0,90,381.0360125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873482629,1,69500,7083.59,0,0,0,86000,0,09/23/2017,160000,152000,0,4.42724375,4.42724375,4.42724375,N,0,6.24,594.83,594.83,03/17/2003,04/17/2003,04/17/2017,05/17/2017,03/17/2018,180,173,7,180,N,0,0,N,PA,19111,37980,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,640,504,08/12/2017,,60,,,1,5,10,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111000000000000111000112111223,0,N,,0,90,147.338672,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873516300,1,81000,100428.97,0,0,0,132000,0,09/24/2017,174900,166155,0,57.42079474,57.42079474,57.42079474,N,0,3,591.75,375.1300049,01/31/2003,02/28/2003,05/01/2017,06/01/2017,11/01/2053,610,175,435,610,N,0,0,N,NYU,12020,10580,Albany-Schenectady-Troy NY,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,43,1,663,509,08/21/2017,,60,,,2,4,9,0,0000000000000000123300122344012345678999999999999999AAABCDEFGHIJKLMNOPQRSTUVWXYZZZZZZZZZZZZZZZZZ11001011212222220000000000000000000011112333,0,N,,0,45,753.217275,11/01/2017,11/01/2018,,,,,,,,,4,4.25,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873615939,1,113088,68869.69,0,0,23374.39163,125001,0,09/26/2017,146000,138700,0,47.17102055,47.17102055,63.18087783,Y,0,3.3,733.31,528.8900146,06/05/2001,07/01/2001,06/01/2017,07/01/2017,06/01/2031,360,194,166,360,N,0,0,N,NC,27045,49180,Winston-Salem NC,2.75,Y,3,2,12.75,12.75,2.75,,,,07/01/2018,12,,ARM,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,778,606,08/23/2017,,30,TREAS 1Y,,3,5,8,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012340111122342,0,N,,0,60,378.783295,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873696800,1,70074,21467.85,0,0,0,185000,0,09/24/2017,295000,280250,0,7.277237288,7.277237288,7.277237288,N,0,7.25,413.28,413.28,06/05/1998,07/20/1998,04/20/2017,05/20/2017,05/20/2022,287,230,57,287,N,0,0,N,NC,28469,34820,Myrtle Beach-Conway-North Myrtle Beach SC-NC,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,540,534,08/21/2017,,60,,,2,5,9,1,00011110112122330000000000000000000000000000001211011010011111230011121222222233433423456755671000000000010010010100000001101110111122222223,0,N,,0,105,518.806375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873711575,1,126500,9365.09,0,0,0,189296,0,09/25/2017,255000,242250,0,3.672584314,3.672584314,3.672584314,N,0,5,999.38,999.38,02/27/2003,03/23/2003,04/23/2017,05/23/2017,02/23/2018,180,174,6,180,N,0,0,N,OR,97136,,,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Second Home,N,0,,N,,N,N,0,0,488,539,08/24/2017,,60,,,2,4,9,1,122233400000012223333444557899AABCDDEGEFE000000000100110001111222345601000110000011100110000000000000000000000000000000000000000000001222223,0,N,,0,45,156.0848333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873737512,1,155000,121381.61,0,0,0,421000,300000,09/25/2017,419900,398905,0,28.90726602,28.90726602,28.90726602,N,0,5.76,974.76,974.76,12/18/2007,01/07/2008,05/07/2017,06/07/2017,12/07/2032,300,116,184,300,N,0,0,N,WA,98038,42660,Seattle-Tacoma-Bellevue WA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,Y,13,08/29/2016,N,,N,N,0,0,805,605,08/10/2016,,BK-N,,,3,5,10,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001112122,0,N,,4358.5,710,1747.895184,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873743021,1,27597,1182.19,0,0,0,105000,0,09/25/2017,98900,93955,0,1.195338726,1.195338726,1.195338726,N,0,5.85,230.18,230.18,09/18/2002,10/04/2002,05/04/2017,06/04/2017,10/04/2017,181,179,2,181,N,0,0,N,GA,30083,12060,Atlanta-Sandy Springs-Roswell GA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,688,605,04/06/2012,,30,,,3,6,10,0,00000000000000000000000000000000000000000000000000000000000111000000000001100000000000000000000000000000000111100000000000000000011122112232,0,N,,405.37,120,17.28952875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873759440,1,43678,7156.77,0,0,0,0,0,09/25/2017,55000,52250,0,13.01230909,13.01230909,13.01230909,N,0,5.62,360.57,360.57,08/15/2003,09/29/2003,05/29/2017,06/29/2017,12/29/2018,184,168,16,184,N,0,0,N,TN,38112,32820,Memphis TN-MS-AR,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,660,519,08/12/2017,,30,,,2,4,10,0,00000000000000000000100000000000000000000000000000000000000000000011011222222211011100000000000000000000000000000000001011000000000000011222,0,N,,324.92,557.5,100.5526185,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873795636,1,36532,2629.65,0,0,0,58000,0,09/23/2017,116000,110200,0,2.266939655,2.266939655,2.266939655,N,0,5.47,305.67,305.67,03/19/2003,05/01/2003,05/01/2017,06/01/2017,04/01/2018,180,172,8,180,N,0,0,N,TX,78221,41700,San Antonio-New Braunfels TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,102,0,616,628,08/19/2017,,60,,,2,5,9,1,00000011100121200001001112101223222230000011111123300012123234310000000100112001122340000000000010000000000112200001000000000000011222212323,0,N,,0,60,35.96046375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873815631,1,150000,103434.43,0,0,0,200000,107000,08/31/2017,311888.6269,296294.1956,0,33.16389925,33.16389925,33.16389925,N,0,6.2,985.44,985.44,11/13/2004,12/15/2004,04/15/2017,05/15/2017,11/15/2029,300,153,147,300,N,0,0,N,TX,75751,11980,Athens TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,821,543,04/22/2014,,60,,,2,3,9,2,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012123,0,N,,0,170,2137.644887,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873827834,1,69400,85655.64,0,0,0,112000,56500,09/23/2017,117000,111150,0,73.20994872,73.20994872,73.20994872,N,0,3.125,522.21,324.0499878,03/31/2006,04/30/2006,05/01/2017,06/01/2017,05/01/2054,578,137,441,533,N,0,0,N,TX,79936,21340,El Paso TX,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,40,1,681,533,08/16/2017,,60,,,2,4,10,0,00000000000000001111122000000012345666665667811000000000000000000000010000000000000000001123455500000000000000000000000000111000111222333,0,N,,0,15,669.1846875,05/01/2017,05/01/2018,05/01/2019,,,,,,,,3.125,4.125,4.375,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873828291,1,25251,19490.47,0,0,0,35000,26000,09/25/2017,62000,58900,0,31.43624194,31.43624194,31.43624194,N,0,7.42,185.93,185.93,04/18/2006,06/02/2006,04/02/2017,05/02/2017,05/02/2031,300,135,165,300,N,0,0,N,IA,50313,19780,Des Moines-West Des Moines IA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,764,786,09/23/2015,,60,,,1,5,11,2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110112222212121123,0,N,,0,75,482.0642913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873830577,1,22400,17973.94,0,0,0,28000,5000,09/27/2017,80000,76000,0,22.467425,22.467425,22.467425,N,0,8.24,177.11,177.11,08/05/2006,09/19/2006,04/19/2017,05/19/2017,08/19/2031,300,132,168,300,N,0,0,N,TX,79720,13700,Big Spring TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,651,569,03/12/2013,,60,,,2,4,9,1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001110101001122323,0,N,,0,135,493.6842187,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873833043,1,46089,19461.04,0,0,0,50000,22000,08/31/2017,57861.59761,54968.51773,0,33.63377578,33.63377578,33.63377578,N,0,6.76,409.31,409.31,11/07/2006,12/22/2006,04/22/2017,05/22/2017,11/22/2021,180,129,51,180,N,0,0,N,KS,67038,11680,Arkansas City-Winfield KS,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,766,568,08/18/2017,,60,,,2,3,9,1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010012223,0,N,,1533.54,15,438.5221013,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873833971,1,18000,6941.84,0,0,0,164000,120000,09/25/2017,50000,47500,0,13.88368,13.88368,13.88368,N,0,6.68,159.04,159.04,12/11/2006,01/25/2007,05/25/2017,06/25/2017,12/25/2021,180,128,52,180,N,0,0,N,NV,89048,37220,Pahrump NV,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,753,741,11/03/2012,,30,,,3,4,10,0,000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000001101012301000120100120001000012232,0,N,,0,5154.99,115.928728,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873842244,1,35000,19824.99,0,0,0.052576065,123000,18500,09/23/2017,399900,379905,0,4.957486872,4.957486872,4.957500019,N,0,7.69,329.34,329.34,09/26/2007,11/10/2007,04/10/2017,05/10/2017,10/01/2022,180,118,62,180,N,0,0,N,TX,78723,12420,Austin-Round Rock TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,59,0,674,664,11/21/2016,,60,,,2,5,10,1,0000000000001111112213156789ABCDEFGHIJKLMNOPQRSTUVW000000000000000000000000000001222222222223,0,N,,0,45,508.180577,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,874831906,1,80000,69823.35,0,0,0,115000,0,09/23/2017,38000,36100,0,183.7456579,183.7456579,183.7456579,N,0,6.95,529.83,529.83,05/16/2007,06/15/2007,04/15/2017,05/15/2017,05/15/2037,360,123,237,360,N,0,0,N,MI,48219,19820,Detroit-Warren-Dearborn MI,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,575,623,01/07/2014,,60,,,2,5,11,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112222222222223,0,N,,0,45,1617.574275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_H,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,874865969,1,300000,132548.42,0,0,0,529000,0,09/23/2017,810000,769500,0,16.36400247,16.36400247,16.36400247,N,0,5.99,2147.56,2147.56,04/30/2003,05/30/2003,04/30/2017,05/30/2017,04/30/2023,240,172,68,240,N,0,0,N,NYU,10576,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,684,606,08/19/2017,,60,,,1,5,11,0,0110001000000000100000000001233210000000101012201101111000000000110010110010112222201122221233,0,N,,0,0,2646.550119,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,874957541,1,65000,50966.96,0,0,0,395000,1,09/26/2017,319000,303050,0,15.97710345,15.97710345,15.97710345,N,0,7.74,490.54,490.54,05/17/2006,06/22/2006,05/22/2017,06/22/2017,05/22/2031,300,135,165,300,N,0,0,N,NYD,11779,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,766,581,08/11/2017,,30,,,3,4,10,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100112322,0,N,,10870.44,60,986.210676,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,874957673,1,40000,12050.01,0,0,0,149193,1,09/25/2017,435000,413250,0,2.770117241,2.770117241,2.770117241,N,0,7.38,293.02,293.02,05/22/2006,06/26/2006,04/26/2017,05/26/2017,05/26/2031,300,135,165,300,N,0,0,N,PA,19145,37980,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,667,534,08/21/2017,,60,,,2,4,9,1,000000000000000000000000000000000000000000000000000000000000000000000011100000012000000000100011100001101110000000110000000112111222223,0,N,,0,60,296.430246,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,875020030,1,250000,244227.94,0,0,0,374000,1,09/23/2017,395000,375250,0,61.82985823,61.82985823,61.82985823,N,0,4.25,1781.32,1059.02,03/18/2008,04/24/2008,06/01/2016,07/01/2016,12/01/2054,561,113,448,561,N,0,0,N,CA,90023,31080,Los Angeles-Long Beach-Anaheim CA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,Y,13,07/14/2016,N,,N,Y,32,0,750,518,07/18/2016,,BK-N,,,3,6,12,0,0000000000000000000000000000000000000000000000000000000000000000000121123456789AA00112345677789ABBCDEFGGGGGGGGGGGE,0,N,,5271.11,3067.33,12109.63536,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,875021017,1,25000,16178.14,0,0,0,472000,1,09/25/2017,505000,479750,0,3.203592079,3.203592079,3.203592079,N,0,7.64,187.03,187.03,04/04/2008,05/09/2008,04/09/2017,05/09/2017,04/09/2033,300,112,188,300,N,0,0,N,NJ,7079,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,619,543,06/20/2014,,60,,,2,3,9,1,00000000000000000000000000000000000000000000000000000000000000000000000000010000000000012000000000000000000112223,0,N,,85357.48,60,412.0032987,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,Y,0
08/31/2017,BAML $250MM Mixed - 2017.10,875505931,1,75000,69216.09,0,0,1692.002869,188000,0,08/31/2017,195354.1279,185586.4215,0,35.43108647,35.43108647,36.29720734,Y,0,4.24,0,1908.07,06/27/2006,08/02/2006,05/30/2017,06/30/2017,06/25/2031,299,133,166,300,N,0,0,N,SC,29620,24940,Greenwood SC,-0.01,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,658,573,05/22/2017,,30,Ntl Avg Contract,,1,1,6,1,0000000000000000000000000000000000000001001201230000001000010001234512,0,N,,0,45,733.690554,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,875734253,1,250000,92377.95,0,0,2064.984245,413000,0,09/26/2017,399000,379050,0,23.15236842,23.15236842,23.66990833,Y,0,3.49,0,4110.29,11/29/2006,12/30/2006,03/28/2017,04/28/2017,11/25/2031,300,129,171,300,N,0,0,N,WA,98816,48300,Wenatchee WA,-0.76,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Investment Property,N,0,,N,,N,N,0,0,833,593,07/22/2017,,90,Ntl Avg Contract,,2,3,8,0,0000000000000000012200000000000000000000000000000000000000000011213344,0,N,,0,0,1343.329356,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,875734283,1,100000,96905.07,0,0,0,384000,0,09/23/2017,450000,427500,0,21.53446,21.53446,21.53446,N,0,3.74,0,7081.07,11/17/2006,12/22/2006,04/02/2017,05/02/2017,11/25/2031,300,129,171,300,N,0,0,N,WA,98108,42660,Seattle-Tacoma-Bellevue WA,-0.51,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,523,551,05/13/2017,,60,Ntl Avg Contract,,1,1,6,0,0000000000000000000000000000000000000000000000000000000000000001234563,0,N,,0,15,1208.083206,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
